HOLEID,FROM,TO,LITHO,HARD,FIB
23GC02565,12,13,SS,1,0
23GC02565,13,14,SS,1,0
23GC02565,14,15,SS,1,0
23GC02565,15,16,SS,1,0
23GC02565,16,17,SS,1,0
23GC02565,17,18,SS,1,0
23GC02565,18,19,SA,2,0
23GC02565,19,20,SA,2,0
23GC02565,20,21,SA,2,0
23GC02565,21,22,SA,2,0
23GC02565,22,23,SA,2,0
23GC02565,23,24,SA,2,0
23GC02565,24,25,SA,2,0
23GC02565,25,26,SA,2,0
23GC02565,26,27,SA,2,0
23GC02565,27,28,SA,2,0
23GC02565,28,29,SA,2,0
23GC02565,29,30,SA,3,0
23GC02566,0,1,TZ,2,0
23GC02566,1,2,TZ,2,0
23GC02566,2,3,TZ,2,0
23GC02566,3,4,PC,2,0
23GC02566,4,5,PC,2,0
23GC02566,5,6,FZ,2,0
23GC02566,6,7,FZ,2,0
23GC02566,7,8,FZ,2,0
23GC02566,8,9,FZ,2,0
23GC02566,9,10,FZ,2,0
23GC02566,10,11,FZ,2,0
23GC02566,11,12,SM,1,0
23GC02566,12,13,SM,1,0
23GC02566,13,14,SM,1,0
23GC02566,14,15,SS,1,0
23GC02566,15,16,SS,1,0
23GC02566,16,17,SS,1,0
23GC02566,17,18,SS,1,0
23GC02566,18,19,SA,2,0
23GC02566,19,20,SA,2,0
23GC02566,20,21,SA,2,0
23GC02566,21,22,SA,2,0
23GC02566,22,23,SA,2,0
23GC02566,23,24,SA,2,0
23GC02566,24,25,SA,2,0
23GC02566,25,26,SA,2,0
23GC02566,26,27,SA,2,0
23GC02566,27,28,SA,2,0
23GC02566,28,29,SA,3,0
23GC02566,29,30,SA,3,0
23GC02566,30,31,SA,3,0
23GC02566,31,32,SA,3,0
23GC02567,0,1,FZ,3,0
23GC02567,1,2,FZ,2,0
23GC02567,2,3,FZ,2,0
23GC02567,3,4,FZ,2,0
23GC02567,4,5,FZ,2,0
23GC02567,5,6,FZ,2,0
23GC02567,6,7,FZ,2,0
23GC02567,7,8,SF,1,0
23GC02567,8,9,SF,1,0
23GC02567,9,10,SF,1,0
23GC02567,10,11,SF,1,0
23GC02567,11,12,SS,1,0
23GC02567,12,13,SS,1,0
23GC02567,13,14,SS,1,0
23GC02567,14,15,SS,1,0
23GC02567,15,16,SS,1,0
23GC02567,16,17,SS,1,0
23GC02567,17,18,SS,1,0
23GC02567,18,19,SA,2,0
23GC02567,19,20,SA,2,0
23GC02567,20,21,SA,2,0
23GC02567,21,22,SA,2,0
23GC02567,22,23,SA,2,0
23GC02567,23,24,SA,2,0
23GC02567,24,25,SA,2,0
23GC02567,25,26,SA,2,0
23GC02567,26,27,SA,2,0
23GC02567,27,28,SA,2,0
23GC02567,28,29,UM,3,0
23GC02567,29,30,UM,3,0
23GC02567,30,31,UM,3,0
23GC02567,31,32,UM,3,0
23GC02568,0,1,TZ,2,0
23GC02568,1,2,SS,1,0
23GC02568,2,3,SS,1,0
23GC02568,3,4,SS,1,0
23GC02568,4,5,SS,1,0
23GC02568,5,6,SS,1,0
23GC02568,6,7,SS,1,0
23GC02568,7,8,SS,1,0
23GC02568,8,9,SS,1,0
23GC02568,9,10,SS,1,0
23GC02568,10,11,SS,1,0
23GC02568,11,12,SS,1,0
23GC02568,12,13,SA,2,0
23GC02568,13,14,SA,2,0
23GC02568,14,15,SA,2,0
23GC02568,15,16,SA,2,0
23GC02568,16,17,SA,2,0
23GC02568,17,18,SA,2,0
23GC02568,18,19,SA,2,0
23GC02568,19,20,SA,2,0
23GC02568,20,21,SA,2,0
23GC02568,21,22,SA,2,0
23GC02568,22,23,SA,2,0
23GC02568,23,24,SA,2,0
23GC02568,24,25,SA,2,0
23GC02568,25,26,SA,2,0
23GC02568,26,27,SA,2,0
23GC02568,27,28,SA,2,0
23GC02568,28,29,SA,3,0
23GC02568,29,30,SA,3,0
23GC02569,0,1,TZ,2,0
23GC02569,1,2,SA,2,0
23GC02569,2,3,SA,2,0
23GC02569,3,4,SA,2,0
23GC02569,4,5,SA,2,0
23GC02569,5,6,SA,2,0
23GC02569,6,7,SA,2,0
23GC02569,7,8,SA,2,0
23GC02569,8,9,SA,2,0
23GC02569,9,10,SA,2,0
23GC02569,10,11,SA,2,0
23GC02569,11,12,SA,2,0
23GC02569,12,13,SA,2,0
23GC02569,13,14,SA,2,0
23GC02569,14,15,SA,2,0
23GC02569,15,16,SA,2,0
23GC02570,0,1,SA,2,0
23GC02570,1,2,SA,2,0
23GC02570,2,3,SA,2,0
23GC02570,3,4,SA,2,0
23GC02570,4,5,SA,2,0
23GC02570,5,6,SA,2,0
23GC02570,6,7,SA,2,0
23GC02570,7,8,SA,2,0
23GC02570,8,9,SA,2,0
23GC02570,9,10,SA,2,0
23GC02570,10,11,SA,2,0
23GC02570,11,12,SA,2,0
23GC02570,12,13,SA,2,0
23GC02570,13,14,SA,2,0
23GC02570,14,15,UM,3,0
23GC02570,15,16,UM,3,0
23GC02571,0,1,SA,2,0
23GC02571,1,2,SA,2,0
23GC02571,2,3,SA,2,0
23GC02571,3,4,SA,2,0
23GC02571,4,5,SA,2,0
23GC02571,5,6,SA,2,0
23GC02571,6,7,SA,2,0
23GC02571,7,8,SA,2,0
23GC02571,8,9,SA,2,0
23GC02571,9,10,SA,2,0
23GC02571,10,11,SA,2,0
23GC02571,11,12,SA,2,0
23GC02571,12,13,SA,2,0
23GC02571,13,14,SA,2,0
23GC02571,14,15,SA,2,0
23GC02571,15,16,UM,3,0
23GC02572,0,1,SA,2,0
23GC02572,1,2,SA,2,0
23GC02572,2,3,SA,2,0
23GC02572,3,4,SA,2,0
23GC02572,4,5,SA,2,0
23GC02572,5,6,SA,2,0
23GC02572,6,7,SA,2,0
23GC02572,7,8,SA,2,0
23GC02572,8,9,SA,2,0
23GC02572,9,10,SA,2,0
23GC02572,10,11,SA,2,0
23GC02572,11,12,SA,2,0
23GC02572,12,13,SA,2,0
23GC02572,13,14,SA,2,0
23GC02572,14,15,SA,2,0
23GC02572,15,16,SA,2,0
23GC02573,0,1,SA,2,0
23GC02573,1,2,SA,2,0
23GC02573,2,3,SA,2,0
23GC02573,3,4,SA,2,0
23GC02573,4,5,SA,2,0
23GC02573,5,6,SA,2,0
23GC02573,6,7,SA,2,0
23GC02573,7,8,SA,2,0
23GC02573,8,9,SA,2,0
23GC02573,9,10,SA,2,0
23GC02573,10,11,SA,2,0
23GC02573,11,12,SA,2,0
23GC02573,12,13,SA,2,0
23GC02573,13,14,SA,2,0
23GC02573,14,15,SA,2,0
23GC02573,15,16,SA,2,0
23GC02573,16,17,SA,2,0
23GC02573,17,18,SA,2,0
23GC02573,18,19,SA,2,0
23GC02573,19,20,SA,3,0
23GC02573,20,21,SA,3,0
23GC02573,21,22,SA,3,0
23GC02573,22,23,SA,3,0
23GC02574,0,1,SA,2,0
23GC02574,1,2,SA,2,0
23GC02574,2,3,SA,2,0
23GC02574,3,4,SA,2,0
23GC02574,4,5,SA,2,0
23GC02574,5,6,SA,2,0
23GC02574,6,7,SA,2,0
23GC02574,7,8,SA,2,0
23GC02574,8,9,SA,2,0
23GC02574,9,10,SA,2,0
23GC02574,10,11,SA,2,0
23GC02574,11,12,SA,2,0
23GC02574,12,13,SA,2,0
23GC02574,13,14,SA,2,0
23GC02574,14,15,SA,2,0
23GC02574,15,16,SA,2,0
23GC02574,16,17,SA,2,0
23GC02574,17,18,SA,2,0
23GC02574,18,19,SA,2,0
23GC02574,19,20,SA,2,0
23GC02574,20,21,SA,2,0
23GC02574,21,22,SA,2,0
23GC02574,22,23,SA,2,0
23GC02574,23,24,SA,2,0
23GC02575,0,1,SS,2,0
23GC02575,1,2,SS,2,0
23GC02575,2,3,SS,2,0
23GC02575,3,4,SS,1,0
23GC02575,4,5,SS,1,0
23GC02575,5,6,SS,1,0
23GC02575,6,7,SS,1,0
23GC02575,7,8,SS,1,0
23GC02575,8,9,SA,2,0
23GC02575,9,10,SA,2,0
23GC02575,10,11,SA,2,0
23GC02575,11,12,SA,2,0
23GC02575,12,13,SA,2,0
23GC02575,13,14,SA,2,0
23GC02575,14,15,SA,2,0
23GC02575,15,16,SA,2,0
23GC02575,16,17,SA,2,0
23GC02575,17,18,SA,2,0
23GC02575,18,19,SA,2,0
23GC02575,19,20,SA,2,0
23GC02575,20,21,SA,2,0
23GC02575,21,22,SA,2,0
23GC02575,22,23,SA,2,0
23GC02575,23,24,SA,2,0
23GC02575,24,25,SA,2,0
23GC02575,25,26,SA,3,0
23GC02575,26,27,SA,3,0
23GC02575,27,28,SA,3,0
23GC02575,28,29,SA,3,0
23GC02575,29,30,SA,3,0
23GC02575,30,31,SA,3,0
23GC02575,31,32,SA,3,0
23GC02576,0,1,TZ,3,0
23GC02576,1,2,TZ,3,0
23GC02576,2,3,SS,1,0
23GC02576,3,4,SS,1,0
23GC02576,4,5,SS,1,0
23GC02576,5,6,SS,1,0
23GC02576,6,7,SA,2,0
23GC02576,7,8,SA,2,0
23GC02576,8,9,SA,2,0
23GC02576,9,10,SA,2,0
23GC02576,10,11,SA,2,0
23GC02576,11,12,SA,2,0
23GC02576,12,13,SA,2,0
23GC02576,13,14,SA,2,0
23GC02576,14,15,SA,2,0
23GC02576,15,16,SA,2,0
23GC02576,16,17,SA,2,0
23GC02576,17,18,SA,2,0
23GC02576,18,19,SA,2,0
23GC02576,19,20,SA,2,0
23GC02576,20,21,SA,2,0
23GC02576,21,22,SA,2,0
23GC02576,22,23,SA,2,0
23GC02576,23,24,SA,2,2
23GC02576,24,25,SA,2,0
23GC02576,25,26,SA,2,0
23GC02576,26,27,SA,2,0
23GC02576,27,28,SA,2,0
23GC02576,28,29,SA,2,0
23GC02576,29,30,UM,3,0
23GC02576,30,31,UM,3,0
23GC02576,31,32,UM,3,0
23GC02577,0,1,SF,1,0
23GC02577,1,2,SF,1,0
23GC02577,2,3,SF,1,0
23GC02577,3,4,SM,1,0
23GC02577,4,5,SM,1,0
23GC02577,5,6,SM,1,0
23GC02577,6,7,SS,1,0
23GC02577,7,8,SS,1,0
23GC02577,8,9,SS,1,0
23GC02577,9,10,SS,1,0
23GC02577,10,11,SS,1,0
23GC02577,11,12,SA,2,0
23GC02577,12,13,SA,2,0
23GC02577,13,14,SA,2,0
23GC02577,14,15,SA,2,0
23GC02577,15,16,SA,2,0
23GC02577,16,17,SA,2,0
23GC02577,17,18,SA,2,0
23GC02577,18,19,SA,2,0
23GC02577,19,20,SA,2,0
23GC02577,20,21,SA,2,0
23GC02577,21,22,SA,2,0
23GC02577,22,23,SA,2,0
23GC02577,23,24,SA,2,0
23GC02577,24,25,SA,2,0
23GC02577,25,26,SA,2,0
23GC02577,26,27,SA,2,0
23GC02577,27,28,UM,3,0
23GC02577,28,29,UM,3,0
23GC02577,29,30,UM,3,0
23GC02578,0,1,TZ,3,0
23GC02578,1,2,SS,1,0
23GC02578,2,3,SS,1,0
23GC02578,3,4,SS,1,0
23GC02578,4,5,SS,1,0
23GC02578,5,6,SS,1,0
23GC02578,6,7,SS,1,0
23GC02578,7,8,SS,1,0
23GC02578,8,9,SS,1,0
23GC02578,9,10,SS,1,0
23GC02578,10,11,SS,1,0
23GC02578,11,12,SS,1,0
23GC02578,12,13,SA,2,0
23GC02578,13,14,SA,2,0
23GC02578,14,15,SA,2,0
23GC02578,15,16,SA,2,0
23GC02578,16,17,SA,2,0
23GC02578,17,18,SA,2,0
23GC02578,18,19,SA,2,0
23GC02578,19,20,SA,2,0
23GC02578,20,21,SA,2,0
23GC02578,21,22,SA,2,0
23GC02578,22,23,SA,2,0
23GC02578,23,24,SA,2,0
23GC02578,24,25,SA,2,0
23GC02578,25,26,SA,2,0
23GC02578,26,27,SA,2,0
23GC02578,27,28,SA,2,0
23GC02578,28,29,UM,3,0
23GC02578,29,30,UM,3,0
23GC02578,30,31,UM,3,0
23GC02578,31,32,UM,3,0
23GC02579,0,1,TZ,3,0
23GC02579,1,2,TZ,3,0
23GC02579,2,3,TZ,3,0
23GC02579,3,4,SS,1,0
23GC02579,4,5,SS,1,0
23GC02579,5,6,SS,1,0
23GC02579,6,7,SS,1,0
23GC02579,7,8,SS,1,0
23GC02579,8,9,SS,1,0
23GC02579,9,10,SS,1,0
23GC02579,10,11,SS,1,0
23GC02579,11,12,SS,1,0
23GC02579,12,13,SA,2,0
23GC02579,13,14,SA,2,0
23GC02579,14,15,SA,2,0
23GC02579,15,16,SA,2,0
23GC02579,16,17,SA,2,0
23GC02579,17,18,SA,2,0
23GC02579,18,19,SA,2,0
23GC02579,19,20,SA,2,0
23GC02579,20,21,SA,2,0
23GC02579,21,22,SA,2,0
23GC02579,22,23,SA,2,0
23GC02579,23,24,SA,2,0
23GC02579,24,25,SA,2,0
23GC02579,25,26,SA,2,0
23GC02579,26,27,SA,2,0
23GC02579,27,28,SA,2,0
23GC02579,28,29,SA,2,0
23GC02579,29,30,SA,2,0
23GC02579,30,31,SA,2,0
23GC02579,31,32,SA,2,0
23GC02580,0,1,FZ,2,0
23GC02580,1,2,FZ,2,0
23GC02580,2,3,FZ,2,0
23GC02580,3,4,FZ,2,0
23GC02580,4,5,FZ,2,0
23GC02580,5,6,FZ,2,0
23GC02580,6,7,FZ,2,0
23GC02580,7,8,LIM,1,0
23GC02580,8,9,LIM,1,0
23GC02580,9,10,SF,1,0
23GC02580,10,11,SF,1,0
23GC02580,11,12,SF,1,0
23GC02580,12,13,SF,1,0
23GC02580,13,14,SF,1,0
23GC02580,14,15,SF,1,0
23GC02580,15,16,SS,1,0
23GC02580,16,17,SS,1,0
23GC02580,17,18,SS,1,0
23GC02580,18,19,SS,1,0
23GC02580,19,20,SS,1,0
23GC02580,20,21,SS,1,0
23GC02580,21,22,SS,1,0
23GC02580,22,23,SS,1,0
23GC02580,23,24,SS,1,0
23GC02580,24,25,SS,1,0
23GC02580,25,26,SA,2,0
23GC02580,26,27,SA,2,0
23GC02580,27,28,SA,2,0
23GC02580,28,29,SA,2,0
23GC02580,29,30,SA,2,0
23GC02580,30,31,SA,2,0
23GC02580,31,32,SA,2,0
23GC02581,0,1,TZ,2,0
23GC02581,1,2,TZ,2,0
23GC02581,2,3,TZ,2,0
23GC02581,3,4,FZ,2,0
23GC02581,4,5,FZ,2,0
23GC02581,5,6,FZ,2,0
23GC02581,6,7,FZ,2,0
23GC02581,7,8,FZ,2,0
23GC02581,8,9,FZ,2,0
23GC02581,9,10,SM,1,0
23GC02581,10,11,SM,1,0
23GC02581,11,12,SM,1,0
23GC02581,12,13,SM,1,0
23GC02581,13,14,SM,1,0
23GC02581,14,15,SS,1,0
23GC02581,15,16,SS,1,0
23GC02581,16,17,SS,1,0
23GC02581,17,18,SS,1,0
23GC02581,18,19,SS,1,0
23GC02581,19,20,SS,1,0
23GC02581,20,21,SA,2,0
23GC02581,21,22,SA,2,0
23GC02581,22,23,SA,2,0
23GC02581,23,24,SA,2,0
23GC02581,24,25,SA,2,0
23GC02581,25,26,SA,2,0
23GC02581,26,27,SA,2,0
23GC02581,27,28,SA,2,0
23GC02581,28,29,SA,2,0
23GC02581,29,30,SA,2,0
23GC02581,30,31,UM,3,0
23GC02581,31,32,UM,3,0
23GC02582,0,1,FZ,2,0
23GC02582,1,2,FZ,2,0
23GC02582,2,3,FZ,2,0
23GC02582,3,4,FZ,2,0
23GC02582,4,5,FZ,2,0
23GC02582,5,6,FZ,2,0
23GC02582,6,7,FZ,2,0
23GC02582,7,8,FZ,2,0
23GC02582,8,9,FZ,2,0
23GC02582,9,10,FZ,2,0
23GC02582,10,11,SF,1,0
23GC02582,11,12,SF,1,0
23GC02582,12,13,SF,1,0
23GC02582,13,14,SM,1,0
23GC02582,14,15,SM,1,0
23GC02582,15,16,SM,1,0
23GC02582,16,17,SS,1,0
23GC02582,17,18,SS,1,0
23GC02582,18,19,SS,1,0
23GC02582,19,20,SS,1,0
23GC02582,20,21,SS,1,0
23GC02582,21,22,SS,1,0
23GC02582,22,23,SS,1,0
23GC02582,23,24,SA,2,0
23GC02582,24,25,SA,2,0
23GC02582,25,26,SA,2,0
23GC02582,26,27,SA,2,0
23GC02582,27,28,SA,3,0
23GC02582,28,29,SA,3,0
23GC02582,29,30,SA,3,0
23GC02582,30,31,SA,3,0
23GC02582,31,32,SA,3,0
23GC02582,32,33,SA,3,0
23GC02583,0,1,FZ,2,0
23GC02583,1,2,FZ,2,0
23GC02583,2,3,FZ,2,0
23GC02583,3,4,FZ,2,0
23GC02583,4,5,FZ,2,0
23GC02583,5,6,FZ,2,0
23GC02583,6,7,FZ,2,0
23GC02583,7,8,FZ,2,0
23GC02583,8,9,FZ,2,0
23GC02583,9,10,FZ,2,0
23GC02583,10,11,FZ,2,0
23GC02583,11,12,FZ,2,0
23GC02583,12,13,FZ,2,0
23GC02583,13,14,FZ,2,0
23GC02583,14,15,FZ,2,0
23GC02583,15,16,FZ,2,0
23GC02583,16,17,FZ,2,0
23GC02583,17,18,FZ,2,0
23GC02583,18,19,SF,1,0
23GC02583,19,20,SF,1,0
23GC02583,20,21,SS,1,0
23GC02583,21,22,SS,1,0
23GC02583,22,23,SS,1,0
23GC02583,23,24,SS,1,0
23GC02583,24,25,SS,1,0
23GC02583,25,26,SS,1,0
23GC02583,26,27,SS,1,0
23GC02583,27,28,SM,1,0
23GC02583,28,29,SM,1,0
23GC02583,29,30,SM,1,0
23GC02583,30,31,SS,1,0
23GC02583,31,32,SS,1,0
23GC02583,32,33,SS,1,0
23GC02583,33,34,SA,2,0
23GC02583,34,35,SA,2,0
23GC02583,35,36,SA,3,0
23GC02583,36,37,SA,3,0
23GC02584,0,1,TZ,2,0
23GC02584,1,2,TZ,2,0
23GC02584,2,3,FZ,2,0
23GC02584,3,4,FZ,2,0
23GC02584,4,5,FZ,2,0
23GC02584,5,6,FZ,2,0
23GC02584,6,7,FZ,2,0
23GC02584,7,8,FZ,2,0
23GC02584,8,9,FZ,2,0
23GC02584,9,10,FZ,2,0
23GC02584,10,11,FZ,2,0
23GC02584,11,12,FZ,2,0
23GC02584,12,13,FZ,2,0
23GC02584,13,14,FZ,2,0
23GC02584,14,15,FZ,2,0
23GC02584,15,16,FZ,2,0
23GC02584,16,17,FZ,2,0
23GC02584,17,18,FZ,2,0
23GC02584,18,19,FZ,2,0
23GC02584,19,20,FZ,2,0
23GC02584,20,21,SS,1,0
23GC02584,21,22,SS,1,0
23GC02584,22,23,SS,1,0
23GC02584,23,24,SS,1,0
23GC02584,24,25,SS,1,0
23GC02584,25,26,SS,1,0
23GC02584,26,27,SS,1,0
23GC02584,27,28,SS,1,0
23GC02584,28,29,SS,1,0
23GC02584,29,30,SS,1,0
23GC02584,30,31,SS,1,0
23GC02584,31,32,SS,1,0
23GC02584,32,33,SA,2,0
23GC02584,33,34,SA,2,0
23GC02584,34,35,SA,2,0
23GC02584,35,36,SA,2,0
23GC02585,0,1,TZ,3,0
23GC02585,1,2,TZ,3,0
23GC02585,2,3,TZ,3,0
23GC02585,3,4,FZ,2,0
23GC02585,4,5,FZ,2,0
23GC02585,5,6,FZ,2,0
23GC02585,6,7,FZ,2,0
23GC02585,7,8,FZ,2,0
23GC02585,8,9,FZ,2,0
23GC02585,9,10,FZ,2,0
23GC02585,10,11,FZ,2,0
23GC02585,11,12,FZ,2,0
23GC02585,12,13,FZ,2,0
23GC02585,13,14,FZ,2,0
23GC02585,14,15,FZ,2,0
23GC02585,15,16,FZ,2,0
23GC02585,16,17,FZ,2,0
23GC02585,17,18,FZ,2,0
23GC02585,18,19,FZ,2,0
23GC02585,19,20,SF,1,0
23GC02585,20,21,SF,1,0
23GC02585,21,22,SS,1,0
23GC02585,22,23,SS,1,0
23GC02585,23,24,SS,1,0
23GC02585,24,25,SS,1,0
23GC02585,25,26,SS,1,0
23GC02585,26,27,SS,1,0
23GC02585,27,28,SS,1,0
23GC02585,28,29,SS,1,0
23GC02585,29,30,SS,1,0
23GC02585,30,31,SA,2,0
23GC02585,31,32,SA,2,0
23GC02585,32,33,SA,2,0
23GC02585,33,34,SA,2,0
23GC02585,34,35,SA,2,0
23GC02585,35,36,SA,2,0
23GC02585,36,37,UM,3,0
23GC02585,37,38,UM,3,0
23GC02585,38,39,UM,3,0
23GC02585,39,40,UM,3,0
23GC02586,0,1,TZ,3,0
23GC02586,1,2,TZ,3,0
23GC02586,2,3,FZ,2,0
23GC02586,3,4,FZ,2,0
23GC02586,4,5,FZ,2,0
23GC02586,5,6,FZ,2,0
23GC02586,6,7,FZ,2,0
23GC02586,7,8,FZ,2,0
23GC02586,8,9,FZ,2,0
23GC02586,9,10,FZ,2,0
23GC02586,10,11,FZ,2,0
23GC02586,11,12,FZ,2,0
23GC02586,12,13,FZ,2,0
23GC02586,13,14,SF,1,0
23GC02586,14,15,SF,1,0
23GC02586,15,16,SF,1,0
23GC02586,16,17,SF,1,0
23GC02586,17,18,SM,1,0
23GC02586,18,19,SM,1,0
23GC02586,19,20,SM,1,0
23GC02586,20,21,SS,1,0
23GC02586,21,22,SS,1,0
23GC02586,22,23,SS,1,0
23GC02586,23,24,SS,1,0
23GC02586,24,25,SS,1,0
23GC02586,25,26,SS,1,0
23GC02586,26,27,SA,2,0
23GC02586,27,28,SA,2,0
23GC02586,28,29,SA,3,0
23GC02586,29,30,SA,3,0
23GC02586,30,31,SA,3,0
23GC02586,31,32,SA,3,0
23GC02587,0,1,TZ,3,0
23GC02587,1,2,TZ,3,0
23GC02587,2,3,FZ,2,0
23GC02587,3,4,FZ,2,0
23GC02587,4,5,FZ,2,0
23GC02587,5,6,FZ,2,0
23GC02587,6,7,FZ,2,0
23GC02587,7,8,FZ,2,0
23GC02587,8,9,FZ,2,0
23GC02587,9,10,FZ,2,0
23GC02587,10,11,FZ,2,0
23GC02587,11,12,FZ,2,0
23GC02587,12,13,FZ,2,0
23GC02587,13,14,FZ,2,0
23GC02587,14,15,FZ,2,0
23GC02587,15,16,FZ,2,0
23GC02587,16,17,FZ,2,0
23GC02587,17,18,FZ,2,0
23GC02587,18,19,SF,1,0
23GC02587,19,20,SF,1,0
23GC02587,20,21,SS,1,0
23GC02587,21,22,SS,1,0
23GC02587,22,23,SS,1,0
23GC02587,23,24,SS,1,0
23GC02587,24,25,SS,1,0
23GC02587,25,26,SS,1,0
23GC02587,26,27,SS,1,0
23GC02587,27,28,SS,1,0
23GC02587,28,29,SA,2,0
23GC02587,29,30,SA,2,0
23GC02587,30,31,SA,3,0
23GC02587,31,32,SA,3,0
23GC02587,32,33,SA,3,0
23GC02587,33,34,SA,3,0
23GC02587,34,35,SA,3,0
23GC02588,0,1,TZ,2,0
23GC02588,1,2,TZ,2,0
23GC02588,2,3,TZ,2,0
23GC02588,3,4,FZ,2,0
23GC02588,4,5,FZ,2,0
23GC02588,5,6,FZ,2,0
23GC02588,6,7,FZ,2,0
23GC02588,7,8,FZ,2,0
23GC02588,8,9,FZ,2,0
23GC02588,9,10,FZ,2,0
23GC02588,10,11,FZ,2,0
23GC02588,11,12,FZ,2,0
23GC02588,12,13,FZ,2,0
23GC02588,13,14,FZ,2,0
23GC02588,14,15,FZ,2,0
23GC02588,15,16,FZ,2,0
23GC02588,16,17,FZ,2,0
23GC02588,17,18,SF,1,0
23GC02588,18,19,SF,1,0
23GC02588,19,20,SF,1,0
23GC02588,20,21,SF,1,0
23GC02588,21,22,SS,1,0
23GC02588,22,23,SS,1,0
23GC02588,23,24,SS,1,0
23GC02588,24,25,SS,1,0
23GC02588,25,26,SS,1,0
23GC02588,26,27,SS,1,0
23GC02588,27,28,SA,2,0
23GC02588,28,29,SA,2,0
23GC02588,29,30,SA,2,0
23GC02588,30,31,SA,2,0
23GC02588,31,32,SA,2,0
23GC02589,0,1,FZ,2,0
23GC02589,1,2,FZ,2,0
23GC02589,2,3,FZ,2,0
23GC02589,3,4,FZ,2,0
23GC02589,4,5,FZ,2,0
23GC02589,5,6,FZ,2,0
23GC02589,6,7,FZ,2,0
23GC02589,7,8,FZ,2,0
23GC02589,8,9,FZ,2,0
23GC02589,9,10,FZ,2,0
23GC02589,10,11,FZ,2,0
23GC02589,11,12,FZ,2,0
23GC02589,12,13,FZ,2,0
23GC02589,13,14,SF,1,0
23GC02589,14,15,SF,1,0
23GC02589,15,16,SS,1,0
23GC02589,16,17,SS,1,0
23GC02589,17,18,SS,1,0
23GC02589,18,19,SS,1,0
23GC02589,19,20,SS,1,0
23GC02589,20,21,SS,1,0
23GC02589,21,22,SM,1,0
23GC02589,22,23,SM,1,0
23GC02589,23,24,SM,1,0
23GC02589,24,25,SM,1,0
23GC02589,25,26,SS,1,0
23GC02589,26,27,SS,1,0
23GC02589,27,28,SS,1,0
23GC02589,28,29,SA,2,0
23GC02589,29,30,SA,2,0
23GC02589,30,31,SA,2,0
23GC02589,31,32,SA,2,0
23GC02590,0,1,TZ,2,0
23GC02590,1,2,TZ,2,0
23GC02590,2,3,FZ,2,0
23GC02590,3,4,FZ,2,0
23GC02590,4,5,FZ,2,0
23GC02590,5,6,FZ,2,0
23GC02590,6,7,FZ,2,0
23GC02590,7,8,FZ,2,0
23GC02590,8,9,LIM,1,0
23GC02590,9,10,LIM,1,0
23GC02590,10,11,LIM,1,0
23GC02590,11,12,SF,1,0
23GC02590,12,13,SM,1,0
23GC02590,13,14,SM,1,0
23GC02590,14,15,SM,1,0
23GC02590,15,16,SM,1,0
23GC02590,16,17,SM,1,0
23GC02590,17,18,SS,1,0
23GC02590,18,19,SS,1,0
23GC02590,19,20,SA,2,0
23GC02590,20,21,SA,2,0
23GC02590,21,22,SA,2,0
23GC02590,22,23,SA,2,0
23GC02590,23,24,SA,2,0
23GC02590,24,25,SA,2,0
23GC02590,25,26,SA,2,0
23GC02590,26,27,SA,2,0
23GC02590,27,28,SA,2,0
23GC02590,28,29,UM,3,0
23GC02590,29,30,UM,3,0
23GC02590,30,31,UM,3,0
23GC02590,31,32,UM,3,0
23GC02591,0,1,TZ,2,0
23GC02591,1,2,TZ,2,0
23GC02591,2,3,FZ,2,0
23GC02591,3,4,FZ,2,0
23GC02591,4,5,FZ,2,0
23GC02591,5,6,FZ,2,0
23GC02591,6,7,FZ,2,0
23GC02591,7,8,FZ,2,0
23GC02591,8,9,FZ,2,0
23GC02591,9,10,FZ,2,0
23GC02591,10,11,FZ,2,0
23GC02591,11,12,SF,1,0
23GC02591,12,13,SF,1,0
23GC02591,13,14,SM,1,0
23GC02591,14,15,SM,1,0
23GC02591,15,16,SM,1,0
23GC02591,16,17,SS,1,0
23GC02591,17,18,SS,1,0
23GC02591,18,19,SA,2,0
23GC02591,19,20,SA,2,0
23GC02591,20,21,SA,2,0
23GC02591,21,22,SA,2,0
23GC02591,22,23,SA,2,0
23GC02591,23,24,SA,2,0
23GC02591,24,25,SA,2,0
23GC02591,25,26,SA,2,0
23GC02591,26,27,SA,2,0
23GC02591,27,28,SA,2,0
23GC02591,28,29,SA,2,0
23GC02591,29,30,SA,2,0
23GC02591,30,31,UM,3,0
23GC02591,31,32,UM,3,0
23GC02592,0,1,TZ,2,0
23GC02592,1,2,TZ,2,0
23GC02592,2,3,FZ,2,0
23GC02592,3,4,FZ,2,0
23GC02592,4,5,FZ,2,0
23GC02592,5,6,FZ,2,0
23GC02592,6,7,FZ,2,0
23GC02592,7,8,FZ,2,0
23GC02592,8,9,FZ,2,0
23GC02592,9,10,FZ,2,0
23GC02592,10,11,FZ,2,0
23GC02592,11,12,SM,1,0
23GC02592,12,13,SM,1,0
23GC02592,13,14,SM,1,0
23GC02592,14,15,SM,1,0
23GC02592,15,16,SM,1,0
23GC02592,16,17,SM,1,0
23GC02592,17,18,SM,1,0
23GC02592,18,19,SS,1,0
23GC02592,19,20,SS,1,0
23GC02592,20,21,SS,1,0
23GC02592,21,22,SS,1,0
23GC02592,22,23,SA,2,0
23GC02592,23,24,SA,2,0
